fuente_pdf,pagina_aprox,sector,fondo_documental,unidad_productora,fraccion_documental,codigo_serie,serie_documental,tipo_documento,valor_serie,retencion_ag,retencion_ap,retencion_oaa,retencion_total,valoracion_decision,valoracion_destino,valoracion_momento,valoracion_justifica,hash_fila
anexo2_layout.txt,64,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),COEX,COEX/01,EXPEDIENTES DE DONACIONES,EXPEDIENTES DE DONACIONES,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,07a104941aef6f55581c4aafb2685182b66e3bb84ed61cd002f876cc51bf5ab2
anexo2_layout.txt,64,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),COEX,COEX/02,EXPEDIENTES DE CONVENIOS Y ACUERDOS,EXPEDIENTES DE CONVENIOS Y ACUERDOS,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,e372ddfb2677a793ea52b74cec8e470aa3832bd0a62f42eacfa99d26add9c149
anexo2_layout.txt,64,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),COEX,COEX/03,EXPEDIENTES DE PAGOS DE MEMBRESIA,EXPEDIENTES DE PAGOS DE MEMBRESIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,f4c7d41e2ba3bf8a8ce186dbfc01695ee17441cdff59f386a48a34c7019d2f02
anexo2_layout.txt,64,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),COEX,COEX/04,SOLICITUDES DE CERTIFICACION,SOLICITUDES DE CERTIFICACION,TEMPORAL,2,0,6,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,1a44b8ed039eb709aa341f17287dcc944ded53ff609e1906624d6a5686533189
anexo2_layout.txt,64,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),COEX,COEX/05,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,6,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,cf54ac60e356a30c88a467d39747754b059406425ed3acf345f33b600bf7e9f5
anexo2_layout.txt,65,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PLCO,PLCO/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,c0d1d71b6a737ebcfcd5615d137c5c94585278eb308939ed8a0096b8e5591a88
anexo2_layout.txt,66,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),INGE,INGE/01,BOLETINES ESTADISTICOS,BOLETINES ESTADISTICOS,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,c46e2cb234e77c910cacdbfda41e2a76fe5dda50ee76ce5a93c82fde77618d79
anexo2_layout.txt,66,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),INGE,INGE/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,6,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,dca578019248bacaa121264b5a0c9ac1347e7bb1569da0b750dfe9e5c67d2cbc
anexo2_layout.txt,67,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PLES,PLES/01,EXPEDIENTES DE MEMORIAS INSTITUCIONALES,EXPEDIENTES DE MEMORIAS INSTITUCIONALES,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,d82194f031929bb5ef9e6b144f9d820134c9d6da4a03253f0561765cadc42bbe
anexo2_layout.txt,67,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PLES,PLES/02,RENDICIONES DE CUENTA DEL TITULAR,RENDICIONES DE CUENTA DEL TITULAR,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,bb835105a3251ab2aae4b5a806a2f3133a7e8027c8c61270233bb8930f5b8f9b
anexo2_layout.txt,67,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PLES,PLES/03,EXPEDIENTES DE PLANES ESTRATEGICOS,EXPEDIENTES DE PLANES ESTRATEGICOS,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,c268c72fe7d863747473f8a71face087c5868470768a61dcd122d7b2ea629a89
anexo2_layout.txt,67,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PLES,PLES/04,EXPEDIENTES DE PLANES OPERATIVOS,EXPEDIENTES DE PLANES OPERATIVOS,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,a2922ff6197be81fcdaa5b0d089bdf8c8af87599784a4fbf50f24aabd681f082
anexo2_layout.txt,67,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PLES,PLES/05,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,6,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,b6243198cd3478a5d771520d04d6ecf53e178a4c00ab1b38b3618d52605f475d
anexo2_layout.txt,68,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),GENP,GENP/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,8372cb793ed8aeabd37e29ed3bead11e46888d05fbdb0f654a50a5d52b381307
anexo2_layout.txt,69,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),GENO,GENO/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,6,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,9d948a087ed2e208ba73ab43fc5a1cfdd19720f3cd36054d8c16e43d1db90b1b
anexo2_layout.txt,70,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PROC,PROC/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,6,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,f73c8df4f014edc8c934c62b7a4568f5ac8ae45392e64efb4ef57f35de827a5d
anexo2_layout.txt,71,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PGCI,PGCI/01,RESOLUCIONES,RESOLUCIONES,PERMANENTE,2,8,20,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,ffce815c0d2cc68fc81b3a9e6b602239be8fa4da8e4861d32ee9e82220095398
anexo2_layout.txt,71,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PGCI,PGCI/02,CONTRATOS DE ASOCIACION PUBLICO - PRIVADA,CONTRATOS DE ASOCIACION PUBLICO - PRIVADA,PERMANENTE,2,8,20,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,51ab164b30f5ab52f5bdc38c9a67ddb14018d552a875703fb0be75581bda8e1f
anexo2_layout.txt,71,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PGCI,PGCI/03,ACTAS,ACTAS,PERMANENTE,2,8,20,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,0c69a143f0b16cfa7a5f9328e7abb69377a512f6f4d8e93c402152f628148c7c
anexo2_layout.txt,71,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PGCI,PGCI/04,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,8,10,20,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,eb0df8bdba1ff56a5a641aead043ecc88c57d9d8cc1edb7c82163b98c0ae0de0
anexo2_layout.txt,72,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PFAT,PFAT/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,c84a0b784c7e3d0f7f307418b1d6ed066333937f56f453172065f68649b84085
anexo2_layout.txt,73,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CPIS,CPIS/01,ACTAS DE SESIONES,ACTAS DE SESIONES,PERMANENTE,2,8,20,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,047f17aca9929707e111761631f7ca0a0760d438a26c477415b9cb4ca5f4d469
anexo2_layout.txt,73,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CPIS,CPIS/02,EXPEDIENTES DE INICIATIVAS PRIVADAS,EXPEDIENTES DE INICIATIVAS PRIVADAS,TEMPORAL,2,8,20,30,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,85d1c5e8c04771ebf5c921c73d55671682cec12e1db30854f96a632c94054198
anexo2_layout.txt,73,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CPIS,CPIS/03,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,8,10,20,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,1f3a83edc816020637a3637da52bcae92a596219b0eb61234cd85721ba972f83
anexo2_layout.txt,74,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),GECO,GECO/01,EXPEDIENTES DE OBRAS,EXPEDIENTES DE OBRAS,PERMANENTE,2,8,20,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,e8526f87bda8267af14b6d1690fcc7a965eb1c66d6dfe1daa58a6db647ffccd4
anexo2_layout.txt,74,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),GECO,GECO/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,12c6faa17f838f02c5fa70a613f4c4b905b3cfdc098351935b976b8d524b4547
anexo2_layout.txt,75,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),TEIC,TEIC/01,RESOLUCIONES,RESOLUCIONES,PERMANENTE,2,0,28,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,e8a482423f5705922f9faaf540affa25d6d899d95078744825ee1155ddd0153c
anexo2_layout.txt,75,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),TEIC,TEIC/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,99ef427a88fc44ffc96ecbd3f1206bae96a1d857ae821ffbb4c4459c396e4c66
anexo2_layout.txt,76,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),OADM,OADM/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,2e5bdfe0ae3825955fbb9f21e6f1e175d241c8e986a89709a44a0f5f644922b2
anexo2_layout.txt,77,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SEGI,SEGI/01,EXPEDIENTES DE VISITAS INOPINADAS,EXPEDIENTES DE VISITAS INOPINADAS,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,d838d47ebc3b079af2454aff663fd84cade9e69a19fafdfa530c59ccbb99189b
anexo2_layout.txt,77,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SEGI,SEGI/02,EXPEDIENTES DE ATENCION DE FIREWALL Y CONTROL,EXPEDIENTES DE ATENCION DE FIREWALL Y CONTROL,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,39958b12f516266220c4d4b01859d7487336c37775497ada6a218051e4879be1
anexo2_layout.txt,77,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SEGI,SEGI/03,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,e1a5bee27f8f7e66becc933888694c0d33dcedeff58e5acbd824d6b25f0b76cd
anexo2_layout.txt,78,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),DESI,DESI/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,552078e094a9fad40ed59b8082740dc72f50a2164a6d1792df2e99f4bb70825c
anexo2_layout.txt,79,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),DESA,DESA/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,0c444818d5eb87f3f6614a62928ea8165ac1e19e06b5fd9153770469a630aa1a
anexo2_layout.txt,80,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),DEAA,DEAA/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,1ed44cc08cd01e283cc4b0c2b9428d5cabc534244c8877345314ce0aede76aa9
anexo2_layout.txt,81,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PROD,PROD/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,12ea9822ff322f12b7ca6d957b2778c6cf8d3dad7515bfff122c95d7c46658f0
anexo2_layout.txt,82,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SOUS,SOUS/01,FORMULARIOS DE SERVICIOS DE ACCESO,FORMULARIOS DE SERVICIOS DE ACCESO,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,e13b7ac915ee988777091f7621cb51e278f025efdf1e16fa41a73da5f7b14ded
anexo2_layout.txt,82,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SOUS,SOUS/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,f0da918f3c2941b5df1fe17b26d602323cfed4d452f1e937223a8f8e4118f01a
anexo2_layout.txt,83,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),OPER,OPER/01,EXPEDIENTES DE PASES DE PRODUCCION,EXPEDIENTES DE PASES DE PRODUCCION,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,0ccc48dd5f15746e77d27870e72e4f644d7dd4433d0849a81f64da8df619fe2b
anexo2_layout.txt,83,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),OPER,OPER/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,dd257ed65ed3bda99c20a09bc42fcf40394f106036ccdb3d7f7d179614d7f021
anexo2_layout.txt,84,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CINT,CINT/01,REGISTROS MAGNETICOS Y OPTICOS,REGISTROS MAGNETICOS Y OPTICOS,PERMANENTE,10,20,0,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,7d676d6063ebf0e19811470e8316a08b182611bc6bf61c4d769e158be6ffbed5
anexo2_layout.txt,85,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),COMU,COMU/01,FORMULARIOS DE SERVICIOS DE COMUNICACION,FORMULARIOS DE SERVICIOS DE COMUNICACION,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,4a27acfed6cb8ea7defc5ca1251adf860261d7ddfccb6792e5a9dc3b24a24e37
anexo2_layout.txt,85,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),COMU,COMU/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,b3387703f78004e6a46d8fc5663eb470ba7eec3cca8195ca962462b1311a74b8
anexo2_layout.txt,86,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),FINA,FINA/01,RESOLUCIONES,RESOLUCIONES,PERMANENTE,2,3,25,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,0a62671e631694ad2a521ff05bc15f7c28e675681830dd049afcf14a81170882
anexo2_layout.txt,86,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),FINA,FINA/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,6d8c419f182e4ed31c950ce67b5445441783e211932feddd100fc404b7d0db4d
anexo2_layout.txt,87,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),APCG,APCG/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,4f7d1b7ba64eaa4c42953552f2baf6f453e526087e2700d1660316db843a9fb2
anexo2_layout.txt,88,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),INFI,INFI/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,8c3bb67eaf4ed71e8391aa63b992e10b86c1b92f3f8681805a44e502b0d81ca2
anexo2_layout.txt,89,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ARFI,ARFI/01,EXPEDIENTES DE OPERACIONES DE INVERSIONES,EXPEDIENTES DE OPERACIONES DE INVERSIONES,PERMANENTE,3,10,17,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,48c5b8d8ef01d988c97c11a23fcc515a4e9843b1b0229ded29429cc84726d8cb
anexo2_layout.txt,89,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ARFI,ARFI/02,ACTAS DE SUBASTAS,ACTAS DE SUBASTAS,PERMANENTE,3,10,17,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,d0b1fc4e31c8caafa6c79382566552732f51ecd70ad269e232624b38d27da16b
anexo2_layout.txt,89,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ARFI,ARFI/03,SERVICIOS DE BANCO CUSTODIO,SERVICIOS DE BANCO CUSTODIO,PERMANENTE,3,10,17,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,3fbd97514f4682bc8cfb69654f2a9329c46a4af990021c2403b5de74b88e5299
anexo2_layout.txt,89,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ARFI,ARFI/04,INFORMES DIARIOS DE INVERSION,INFORMES DIARIOS DE INVERSION,TEMPORAL,2,8,10,20,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,ab75d6654bf2a070ec7f70cf9b4f79f38d5a75a40472693308ebd7ca4d23f432
anexo2_layout.txt,89,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ARFI,ARFI/05,ESTADOS DE CUENTAS BANCARIAS,ESTADOS DE CUENTAS BANCARIAS,TEMPORAL,2,8,10,20,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,2cc84c555bf6dc348eaf820a7fd81b0cf074baf07f2ad1d71d5279670477f578
anexo2_layout.txt,89,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ARFI,ARFI/06,ESTADOS DE FONDOS MUTUOS,ESTADOS DE FONDOS MUTUOS,TEMPORAL,2,8,10,20,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,cf4579fadd7488a047050469a318be3645b0c373d2677552ff074922da606f07
anexo2_layout.txt,89,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ARFI,ARFI/07,CARTAS ORDENES,CARTAS ORDENES,TEMPORAL,2,3,15,20,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,580c37aa214aaa54136d5bd73831d94e5b1235403526f513ad7ad34d57217a45
